斥,岿,老,矫埃,瘤开,惯傈樊,碍荐樊,浅加,浅氢,嚼档,老炼矫埃,老荤樊,傈款樊,矫沥
2017,1,12,2,何魂,0.0,0.0,1.6,160.0,43.0,0.0,0.0,0.0,2000.0
2017,1,12,3,何魂,0.0,0.0,4.0,270.0,42.0,0.0,0.0,6.0,2000.0
2017,1,12,4,何魂,0.0,0.0,2.7,250.0,41.0,0.0,0.0,6.0,2000.0
2017,1,12,5,何魂,0.0,0.0,1.9,270.0,44.0,0.0,0.0,6.0,2000.0
2017,1,12,6,何魂,0.0,0.0,4.1,270.0,46.0,0.0,0.0,4.0,2000.0
2017,1,12,7,何魂,0.0,0.0,4.0,270.0,55.0,0.0,0.0,3.0,2000.0
2017,1,12,8,何魂,0.08,0.0,4.1,270.0,60.0,0.0,0.02,7.0,2000.0
2017,1,12,9,何魂,2.54,0.0,4.6,250.0,62.0,0.0,0.26,7.0,1974.0
2017,1,12,10,何魂,8.18,0.0,5.0,250.0,60.0,0.6,0.66,6.0,1917.0
2017,1,12,11,何魂,16.73,0.0,5.6,250.0,55.0,1.0,1.26,7.0,1959.0
2017,1,12,12,何魂,23.29,0.0,6.9,250.0,51.0,1.0,1.59,5.0,1993.0
2017,1,12,13,何魂,24.77,0.0,7.9,270.0,47.0,1.0,1.84,5.0,2000.0
2017,1,12,14,何魂,22.13,0.0,7.1,250.0,48.0,0.9,1.44,4.0,2000.0
2017,1,12,15,何魂,21.36,0.0,5.8,270.0,42.0,1.0,1.36,3.0,1994.0
2017,1,12,16,何魂,13.2,0.0,10.0,270.0,37.0,1.0,0.7,1.0,1421.0
2017,1,12,17,何魂,3.81,0.0,6.0,290.0,37.0,0.8,0.28,0.0,1216.0
2017,1,12,18,何魂,0.13,0.0,5.7,290.0,37.0,0.0,0.02,3.0,1111.0
2017,1,12,19,何魂,0.0,0.0,6.5,290.0,38.0,0.0,0.0,0.0,1110.0
2017,1,12,20,何魂,0.0,0.0,6.9,290.0,38.0,0.0,0.0,0.0,1420.0
2017,1,12,21,何魂,0.0,0.0,7.2,290.0,40.0,0.0,0.0,2.0,1391.0
2017,1,12,22,何魂,0.0,0.0,6.3,290.0,44.0,0.0,0.0,0.0,1136.0
2017,1,12,23,何魂,0.0,0.0,4.3,290.0,50.0,0.0,0.0,0.0,1050.0
2017,1,13,0,何魂,0.0,0.0,6.3,290.0,49.0,0.0,0.0,0.0,1010.0
2017,1,13,1,何魂,0.0,0.0,5.8,320.0,43.0,0.0,0.0,0.0,1157.0
2017,1,13,2,何魂,0.0,0.0,5.2,290.0,41.0,0.0,0.0,0.0,1529.0
2017,1,13,3,何魂,0.0,0.0,6.3,290.0,36.0,0.0,0.0,0.0,1986.0
2017,1,13,4,何魂,0.0,0.0,6.0,290.0,35.0,0.0,0.0,0.0,2000.0
2017,1,13,5,何魂,0.0,0.0,5.4,290.0,35.0,0.0,0.0,0.0,2000.0
2017,1,13,6,何魂,0.0,0.0,3.6,290.0,35.0,0.0,0.0,0.0,2000.0
2017,1,13,7,何魂,0.0,0.0,3.7,290.0,35.0,0.0,0.0,0.0,2000.0
2017,1,13,8,何魂,0.07,0.0,4.4,270.0,37.0,0.1,0.14,0.0,2000.0
2017,1,13,9,何魂,3.56,0.0,2.5,290.0,33.0,1.0,0.5,0.0,2000.0
2017,1,13,10,何魂,14.98,0.0,3.9,250.0,34.0,1.0,1.06,0.0,1980.0
2017,1,13,11,何魂,22.35,0.0,4.1,250.0,34.0,1.0,1.52,0.0,1944.0
2017,1,13,12,何魂,26.46,0.0,4.3,270.0,35.0,1.0,1.77,0.0,2000.0
2017,1,13,13,何魂,27.31,0.0,3.4,250.0,33.0,1.0,1.78,0.0,2000.0
2017,1,13,14,何魂,20.21,0.0,5.6,250.0,41.0,1.0,1.66,2.0,1936.0
2017,1,13,15,何魂,8.45,0.0,4.8,270.0,50.0,0.8,0.98,7.0,1647.0
2017,1,13,16,何魂,7.38,0.0,6.4,250.0,53.0,0.5,0.49,8.0,1358.0
2017,1,13,17,何魂,2.05,0.0,6.5,270.0,46.0,0.1,0.16,6.0,1538.0
2017,1,13,18,何魂,0.15,0.0,3.5,290.0,44.0,0.0,0.03,9.0,2000.0
2017,1,13,19,何魂,0.0,0.0,4.4,290.0,61.0,0.0,0.0,3.0,1824.0
2017,1,13,20,何魂,0.0,0.0,4.3,290.0,46.0,0.0,0.0,0.0,2000.0
2017,1,13,21,何魂,0.0,0.0,2.6,320.0,42.0,0.0,0.0,0.0,2000.0
2017,1,13,22,何魂,0.0,0.0,5.9,290.0,38.0,0.0,0.0,0.0,2000.0
2017,1,13,23,何魂,0.0,0.0,4.0,290.0,38.0,0.0,0.0,0.0,2000.0
2017,1,14,0,何魂,0.0,0.0,3.2,320.0,40.0,0.0,0.0,0.0,2000.0
2017,1,14,1,何魂,0.0,0.0,2.5,270.0,44.0,0.0,0.0,0.0,2000.0
2017,1,14,2,何魂,0.0,0.0,3.6,360.0,47.0,0.0,0.0,0.0,2000.0
2017,1,14,3,何魂,0.0,0.0,3.3,340.0,49.0,0.0,0.0,0.0,2000.0
2017,1,14,4,何魂,0.0,0.0,2.9,340.0,49.0,0.0,0.0,0.0,2000.0
2017,1,14,5,何魂,0.0,0.0,6.5,320.0,48.0,0.0,0.0,0.0,2000.0
2017,1,14,6,何魂,0.0,0.0,4.2,320.0,50.0,0.0,0.0,0.0,2000.0
2017,1,14,7,何魂,0.0,0.0,3.1,340.0,51.0,0.0,0.0,0.0,2000.0
2017,1,14,8,何魂,0.08,0.0,3.8,340.0,49.0,0.3,0.04,0.0,2000.0
2017,1,14,9,何魂,3.84,0.0,4.7,320.0,45.0,1.0,0.53,0.0,1964.0
2017,1,14,10,何魂,16.93,0.0,4.8,320.0,41.0,1.0,1.17,0.0,1974.0
2017,1,14,11,何魂,25.66,0.0,3.4,340.0,34.0,1.0,1.72,0.0,1936.0
2017,1,14,12,何魂,30.39,0.0,5.9,320.0,32.0,1.0,1.97,0.0,2000.0
2017,1,14,13,何魂,31.94,0.0,7.5,290.0,30.0,1.0,1.96,0.0,1984.0
2017,1,14,14,何魂,30.38,0.0,5.7,290.0,26.0,1.0,2.0,0.0,2000.0
2017,1,14,15,何魂,25.74,0.0,3.8,320.0,25.0,1.0,1.65,0.0,2000.0
2017,1,14,16,何魂,17.83,0.0,3.8,320.0,21.0,1.0,1.13,0.0,1986.0
2017,1,14,17,何魂,5.89,0.0,3.4,340.0,18.0,1.0,0.52,0.0,2000.0
2017,1,14,18,何魂,0.26,0.0,4.8,360.0,18.0,0.2,0.03,0.0,2000.0
2017,1,14,19,何魂,0.0,0.0,4.4,360.0,19.0,0.0,0.0,0.0,2000.0
2017,1,14,20,何魂,0.0,0.0,5.1,360.0,19.0,0.0,0.0,0.0,2000.0
2017,1,14,21,何魂,0.0,0.0,2.8,20.0,23.0,0.0,0.0,0.0,2000.0
2017,1,14,22,何魂,0.0,0.0,3.2,20.0,28.0,0.0,0.0,0.0,2000.0
2017,1,14,23,何魂,0.0,0.0,4.0,360.0,33.0,0.0,0.0,0.0,2000.0
2017,1,15,0,何魂,0.0,0.0,4.7,360.0,36.0,0.0,0.0,0.0,2000.0
2017,1,15,1,何魂,0.0,0.0,3.6,320.0,34.0,0.0,0.0,0.0,2000.0
2017,1,15,2,何魂,0.0,0.0,4.0,340.0,34.0,0.0,0.0,0.0,2000.0
2017,1,15,3,何魂,0.0,0.0,7.4,340.0,34.0,0.0,0.0,0.0,2000.0
2017,1,15,4,何魂,0.0,0.0,6.2,320.0,35.0,0.0,0.0,0.0,2000.0
2017,1,15,5,何魂,0.0,0.0,2.2,230.0,35.0,0.0,0.0,0.0,2000.0
2017,1,15,6,何魂,0.0,0.0,6.6,360.0,35.0,0.0,0.0,0.0,2000.0
2017,1,15,7,何魂,0.0,0.0,5.3,360.0,35.0,0.0,0.0,0.0,2000.0
2017,1,15,8,何魂,0.08,0.0,8.3,360.0,34.0,0.4,0.04,0.0,2000.0
2017,1,15,9,何魂,4.06,0.0,9.4,360.0,29.0,1.0,0.57,0.0,2000.0
2017,1,15,10,何魂,17.55,0.0,6.9,360.0,26.0,1.0,1.19,0.0,2000.0
2017,1,15,11,何魂,26.46,0.0,4.8,320.0,24.0,1.0,1.74,0.0,1958.0
2017,1,15,12,何魂,31.15,0.0,3.4,250.0,21.0,1.0,1.99,0.0,2000.0
2017,1,15,13,何魂,32.48,0.0,2.6,320.0,20.0,1.0,1.99,0.0,2000.0
2017,1,15,14,何魂,30.62,0.0,3.2,360.0,17.0,1.0,2.0,0.0,2000.0
2017,1,15,15,何魂,25.83,0.0,3.1,270.0,18.0,1.0,1.67,0.0,2000.0
2017,1,15,16,何魂,17.97,0.0,3.1,270.0,18.0,1.0,1.15,0.0,2000.0
2017,1,15,17,何魂,6.12,0.0,2.3,360.0,19.0,1.0,0.53,0.0,2000.0
2017,1,15,18,何魂,0.29,0.0,1.7,50.0,19.0,0.3,0.04,0.0,2000.0
2017,1,15,19,何魂,0.0,0.0,2.2,360.0,22.0,0.0,0.0,0.0,2000.0
2017,1,15,20,何魂,0.0,0.0,4.1,360.0,22.0,0.0,0.0,0.0,2000.0
2017,1,15,21,何魂,0.0,0.0,3.2,360.0,23.0,0.0,0.0,0.0,2000.0
2017,1,15,22,何魂,0.0,0.0,4.1,340.0,23.0,0.0,0.0,0.0,2000.0
2017,1,15,23,何魂,0.0,0.0,5.6,360.0,24.0,0.0,0.0,0.0,2000.0
2017,1,16,0,何魂,0.0,0.0,6.5,340.0,25.0,0.0,0.0,0.0,2000.0
2017,1,16,1,何魂,0.0,0.0,5.9,360.0,28.0,0.0,0.0,0.0,2000.0
2017,1,16,2,何魂,0.0,0.0,7.0,360.0,29.0,0.0,0.0,0.0,2000.0
2017,1,16,3,何魂,0.0,0.0,7.4,360.0,30.0,0.0,0.0,0.0,2000.0
2017,1,16,4,何魂,0.0,0.0,3.9,360.0,29.0,0.0,0.0,0.0,2000.0
2017,1,16,5,何魂,0.0,0.0,5.4,340.0,31.0,0.0,0.0,0.0,2000.0
2017,1,16,6,何魂,0.0,0.0,2.1,340.0,33.0,0.0,0.0,0.0,2000.0
2017,1,16,7,何魂,0.0,0.0,5.4,320.0,34.0,0.0,0.0,2.0,2000.0
2017,1,16,8,何魂,0.14,0.0,3.3,360.0,32.0,0.4,0.05,3.0,2000.0
2017,1,16,9,何魂,4.29,0.0,3.4,360.0,30.0,1.0,0.56,3.0,2000.0
2017,1,16,10,何魂,16.61,0.0,4.7,290.0,32.0,1.0,1.15,2.0,1871.0
2017,1,16,11,何魂,25.14,0.0,5.2,340.0,30.0,1.0,1.71,0.0,1991.0
2017,1,16,12,何魂,29.61,0.0,3.4,340.0,28.0,1.0,1.95,0.0,1969.0
2017,1,16,13,何魂,31.28,0.0,2.1,360.0,25.0,1.0,1.98,0.0,1986.0
2017,1,16,14,何魂,29.57,0.0,3.0,340.0,26.0,1.0,1.93,0.0,1984.0
2017,1,16,15,何魂,24.82,0.0,1.3,360.0,26.0,1.0,1.59,0.0,2000.0
2017,1,16,16,何魂,16.93,0.0,2.0,360.0,27.0,1.0,1.06,0.0,2000.0
2017,1,16,17,何魂,5.81,0.0,2.9,340.0,29.0,1.0,0.48,0.0,2000.0
2017,1,16,18,何魂,0.31,0.0,3.5,340.0,32.0,0.3,0.04,0.0,2000.0
2017,1,16,19,何魂,0.0,0.0,4.3,340.0,32.0,0.0,0.0,0.0,2000.0
2017,1,16,20,何魂,0.0,0.0,0.7,20.0,32.0,0.0,0.0,0.0,2000.0
2017,1,16,21,何魂,0.0,0.0,0.9,320.0,36.0,0.0,0.0,0.0,2000.0
2017,1,16,22,何魂,0.0,0.0,0.9,50.0,36.0,0.0,0.0,0.0,2000.0
2017,1,16,23,何魂,0.0,0.0,1.5,340.0,37.0,0.0,0.0,0.0,2000.0
2017,1,17,0,何魂,0.0,0.0,1.3,320.0,37.0,0.0,0.0,0.0,2000.0
2017,1,17,1,何魂,0.0,0.0,1.1,320.0,39.0,0.0,0.0,0.0,2000.0
2017,1,17,2,何魂,0.0,0.0,1.6,340.0,38.0,0.0,0.0,0.0,2000.0
2017,1,17,3,何魂,0.0,0.0,0.6,160.0,46.0,0.0,0.0,0.0,2000.0
2017,1,17,4,何魂,0.0,0.0,0.3,0.0,49.0,0.0,0.0,0.0,2000.0
2017,1,17,5,何魂,0.0,0.0,1.3,70.0,48.0,0.0,0.0,0.0,2000.0
2017,1,17,6,何魂,0.0,0.0,0.8,50.0,49.0,0.0,0.0,0.0,2000.0
2017,1,17,7,何魂,0.0,0.0,1.1,110.0,48.0,0.0,0.0,2.0,2000.0
2017,1,17,8,何魂,0.17,0.0,1.4,110.0,50.0,0.3,0.04,3.0,1997.0
2017,1,17,9,何魂,4.47,0.0,1.5,140.0,42.0,1.0,0.48,4.0,2000.0
2017,1,17,10,何魂,14.22,0.0,1.0,70.0,35.0,1.0,1.04,6.0,1958.0
2017,1,17,11,何魂,19.08,0.0,1.2,90.0,37.0,1.0,1.39,5.0,1969.0
2017,1,17,12,何魂,23.79,0.0,1.2,70.0,37.0,1.0,1.65,7.0,2000.0
2017,1,17,13,何魂,22.25,0.0,1.5,320.0,31.0,1.0,1.51,8.0,2000.0
2017,1,17,14,何魂,15.39,0.0,1.9,360.0,31.0,0.6,1.11,9.0,2000.0
2017,1,17,15,何魂,10.22,0.0,1.4,20.0,33.0,0.1,0.77,10.0,1981.0
2017,1,17,16,何魂,7.3,0.0,1.4,340.0,32.0,0.0,0.53,10.0,2000.0
2017,1,17,17,何魂,2.79,0.0,1.1,320.0,35.0,0.0,0.24,8.0,2000.0
2017,1,17,18,何魂,0.18,0.0,1.9,340.0,41.0,0.0,0.03,8.0,2000.0
2017,1,17,19,何魂,0.0,0.0,1.0,230.0,45.0,0.0,0.0,0.0,2000.0
2017,1,17,20,何魂,0.0,0.0,0.8,200.0,49.0,0.0,0.0,0.0,1674.0
2017,1,17,21,何魂,0.0,0.0,0.2,0.0,48.0,0.0,0.0,3.0,2000.0
2017,1,17,22,何魂,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,2000.0
2017,1,17,23,何魂,0.0,0.0,0.6,290.0,55.0,0.0,0.0,0.0,2000.0
2017,1,18,0,何魂,0.0,0.0,0.2,0.0,58.0,0.0,0.0,0.0,2000.0
2017,1,18,1,何魂,0.0,0.0,1.1,360.0,58.0,0.0,0.0,0.0,2000.0
2017,1,18,2,何魂,0.0,0.0,1.9,320.0,57.0,0.0,0.0,0.0,2000.0
2017,1,18,3,何魂,0.0,0.0,3.2,360.0,53.0,0.0,0.0,0.0,2000.0
2017,1,18,4,何魂,0.0,0.0,2.3,340.0,48.0,0.0,0.0,0.0,2000.0
2017,1,18,5,何魂,0.0,0.0,2.3,290.0,46.0,0.0,0.0,3.0,2000.0
2017,1,18,6,何魂,0.0,0.0,2.0,140.0,43.0,0.0,0.0,5.0,2000.0
2017,1,18,7,何魂,0.0,0.0,4.4,360.0,49.0,0.0,0.0,4.0,2000.0
2017,1,18,8,何魂,0.06,0.0,2.9,360.0,49.0,0.0,0.02,4.0,2000.0
2017,1,18,9,何魂,2.64,0.0,1.7,340.0,49.0,0.4,0.28,4.0,1443.0
2017,1,18,10,何魂,8.07,0.0,2.9,320.0,45.0,1.0,0.83,4.0,1147.0
2017,1,18,11,何魂,15.24,0.0,2.6,290.0,42.0,0.9,1.12,4.0,851.0
2017,1,18,12,何魂,20.7,0.0,3.3,290.0,38.0,1.0,1.51,6.0,782.0
2017,1,18,13,何魂,17.46,0.0,3.9,320.0,38.0,0.8,1.37,7.0,716.0
2017,1,18,14,何魂,12.0,0.0,2.7,340.0,36.0,1.0,1.37,8.0,751.0
2017,1,18,15,何魂,13.07,0.0,1.3,340.0,33.0,0.3,0.87,9.0,823.0
2017,1,18,16,何魂,8.12,0.0,2.4,360.0,34.0,0.3,0.57,9.0,842.0
2017,1,18,17,何魂,2.12,0.0,3.9,340.0,36.0,0.0,0.2,9.0,770.0
2017,1,18,18,何魂,0.1,0.0,4.3,340.0,37.0,0.0,0.0,9.0,733.0
2017,1,18,19,何魂,0.0,0.0,4.9,340.0,37.0,0.0,0.0,0.0,745.0
2017,1,18,20,何魂,0.0,0.0,4.7,360.0,34.0,0.0,0.0,0.0,973.0
2017,1,18,21,何魂,0.0,0.0,5.0,340.0,37.0,0.0,0.0,8.0,900.0
2017,1,18,22,何魂,0.0,0.0,3.0,340.0,39.0,0.0,0.0,0.0,832.0
2017,1,18,23,何魂,0.0,0.0,3.7,340.0,42.0,0.0,0.0,0.0,738.0
2017,1,19,0,何魂,0.0,0.0,4.3,360.0,47.0,0.0,0.0,6.0,646.0
2017,1,19,1,何魂,0.0,0.0,5.6,360.0,52.0,0.0,0.0,0.0,567.0
2017,1,19,2,何魂,0.0,0.0,5.7,360.0,53.0,0.0,0.0,0.0,566.0
2017,1,19,3,何魂,0.0,0.0,2.1,360.0,53.0,0.0,0.0,0.0,664.0
2017,1,19,4,何魂,0.0,0.0,1.3,340.0,55.0,0.0,0.0,0.0,657.0
2017,1,19,5,何魂,0.0,0.0,1.0,360.0,55.0,0.0,0.0,0.0,644.0
2017,1,19,6,何魂,0.0,0.0,0.4,0.0,54.0,0.0,0.0,0.0,649.0
2017,1,19,7,何魂,0.0,0.0,0.9,160.0,54.0,0.0,0.0,0.0,660.0
2017,1,19,8,何魂,0.2,0.0,1.5,180.0,51.0,0.1,0.04,4.0,638.0
2017,1,19,9,何魂,2.77,0.0,0.5,230.0,49.0,0.8,0.29,5.0,654.0
2017,1,19,10,何魂,9.46,0.0,0.7,160.0,48.0,1.0,0.84,5.0,633.0
2017,1,19,11,何魂,13.19,0.0,1.2,340.0,48.0,0.6,1.0,5.0,615.0
2017,1,19,12,何魂,19.41,0.0,1.5,70.0,49.0,1.0,1.4,6.0,885.0
2017,1,19,13,何魂,20.96,0.0,1.9,110.0,50.0,1.0,1.55,6.0,817.0
2017,1,19,14,何魂,19.44,0.0,2.6,200.0,50.0,1.0,1.43,7.0,715.0
2017,1,19,15,何魂,19.03,0.0,2.4,200.0,54.0,1.0,1.27,4.0,747.0
2017,1,19,16,何魂,13.9,0.0,1.2,200.0,55.0,0.9,0.56,3.0,855.0
2017,1,19,17,何魂,5.95,0.0,1.9,270.0,58.0,1.0,0.36,2.0,591.0
2017,1,19,18,何魂,0.46,0.0,2.0,290.0,59.0,0.2,0.04,2.0,818.0
2017,1,19,19,何魂,0.0,0.0,3.2,290.0,54.0,0.0,0.0,0.0,944.0
2017,1,19,20,何魂,0.0,0.0,4.3,270.0,50.0,0.0,0.0,0.0,1060.0
2017,1,19,21,何魂,0.0,0.0,2.9,270.0,49.0,0.0,0.0,2.0,1030.0
2017,1,19,22,何魂,0.0,0.0,4.9,270.0,43.0,0.0,0.0,0.0,1238.0
2017,1,19,23,何魂,0.0,0.0,4.6,270.0,47.0,0.0,0.0,0.0,1142.0
2017,1,20,0,何魂,0.0,0.0,4.9,270.0,49.0,0.0,0.0,0.0,1077.0
2017,1,20,1,何魂,0.0,0.0,6.6,270.0,51.0,0.0,0.0,0.0,1076.0
2017,1,20,2,何魂,0.0,0.0,5.6,270.0,52.0,0.0,0.0,0.0,943.0
2017,1,20,3,何魂,0.0,0.0,4.6,270.0,45.0,0.0,0.0,5.0,997.0
2017,1,20,4,何魂,0.0,0.0,4.8,270.0,46.0,0.0,0.0,8.0,963.0
2017,1,20,5,何魂,0.0,0.0,4.2,270.0,51.0,0.0,0.0,4.0,1018.0
2017,1,20,6,何魂,0.0,0.0,7.3,290.0,62.0,0.0,0.0,4.0,1000.0
2017,1,20,7,何魂,0.0,0.0,1.7,20.0,62.0,0.0,0.0,8.0,708.0
2017,1,20,8,何魂,0.07,0.0,4.6,270.0,63.0,0.0,0.03,7.0,683.0
2017,1,20,9,何魂,3.05,0.0,5.9,290.0,62.0,0.5,0.33,2.0,801.0
2017,1,20,10,何魂,12.85,0.0,8.0,290.0,46.0,1.0,1.0,1.0,1709.0
2017,1,20,11,何魂,19.3,0.0,5.7,290.0,42.0,1.0,1.33,5.0,1831.0
2017,1,20,12,何魂,20.34,0.0,3.9,320.0,36.0,1.0,1.88,6.0,1980.0
2017,1,20,13,何魂,17.69,0.0,4.5,340.0,37.0,1.0,1.82,3.0,1863.0
2017,1,20,14,何魂,21.2,0.0,4.1,270.0,33.0,1.0,1.75,2.0,1851.0
2017,1,20,15,何魂,14.32,0.0,6.4,290.0,37.0,1.0,1.4,0.0,1300.0
2017,1,20,16,何魂,12.65,0.0,6.7,290.0,38.0,1.0,0.9,0.0,1086.0
2017,1,20,17,何魂,4.98,0.0,6.5,360.0,37.0,1.0,0.43,0.0,1310.0
2017,1,20,18,何魂,0.43,0.0,4.8,360.0,38.0,0.2,0.05,1.0,1383.0
2017,1,20,19,何魂,0.0,0.0,4.9,20.0,36.0,0.0,0.0,0.0,1768.0
2017,1,20,20,何魂,0.0,0.0,2.0,180.0,38.0,0.0,0.0,0.0,1858.0
2017,1,20,21,何魂,0.0,0.0,3.0,360.0,38.0,0.0,0.0,0.0,1978.0
2017,1,20,22,何魂,0.0,0.0,3.0,360.0,42.0,0.0,0.0,0.0,1932.0
2017,1,20,23,何魂,0.0,0.0,1.8,70.0,44.0,0.0,0.0,0.0,1948.0
2017,1,21,0,何魂,0.0,0.0,2.9,140.0,48.0,0.0,0.0,0.0,1851.0
2017,1,21,1,何魂,0.0,0.0,2.7,110.0,49.0,0.0,0.0,0.0,1970.0
2017,1,21,2,何魂,0.0,0.0,4.5,180.0,49.0,0.0,0.0,0.0,1993.0
2017,1,21,3,何魂,0.0,0.0,3.3,70.0,48.0,0.0,0.0,0.0,1997.0
2017,1,21,4,何魂,0.0,0.0,7.0,340.0,48.0,0.0,0.0,0.0,2000.0
2017,1,21,5,何魂,0.0,0.0,2.2,290.0,55.0,0.0,0.0,0.0,1961.0
2017,1,21,6,何魂,0.0,0.0,3.0,20.0,53.0,0.0,0.0,0.0,1991.0
2017,1,21,7,何魂,0.0,0.0,6.2,360.0,53.0,0.0,0.0,0.0,2000.0
2017,1,21,8,何魂,0.13,0.0,7.1,340.0,51.0,0.1,0.14,0.0,1967.0
2017,1,21,9,何魂,4.58,0.0,4.1,340.0,43.0,1.0,0.54,0.0,2000.0
2017,1,21,10,何魂,17.03,0.0,5.4,340.0,37.0,1.0,1.18,1.0,2000.0
2017,1,21,11,何魂,23.77,0.0,6.9,340.0,37.0,1.0,1.71,5.0,1897.0
2017,1,21,12,何魂,24.02,0.0,3.3,340.0,29.0,1.0,1.62,6.0,1920.0
2017,1,21,13,何魂,23.52,0.0,2.3,320.0,28.0,1.0,1.72,8.0,2000.0
2017,1,21,14,何魂,18.11,0.0,3.0,340.0,30.0,1.0,1.43,8.0,2000.0
2017,1,21,15,何魂,13.3,0.0,4.5,270.0,30.0,0.4,1.04,9.0,2000.0
2017,1,21,16,何魂,11.42,0.0,1.7,340.0,32.0,0.8,0.82,7.0,2000.0
2017,1,21,17,何魂,5.55,0.0,2.2,340.0,33.0,0.9,0.4,6.0,2000.0
2017,1,21,18,何魂,0.55,0.0,1.7,270.0,37.0,0.3,0.06,2.0,2000.0
2017,1,21,19,何魂,0.0,0.0,1.8,270.0,39.0,0.0,0.0,0.0,2000.0
2017,1,21,20,何魂,0.0,0.0,2.7,290.0,40.0,0.0,0.0,0.0,2000.0
2017,1,21,21,何魂,0.0,0.0,3.8,290.0,49.0,0.0,0.0,2.0,2000.0
2017,1,21,22,何魂,0.0,0.0,5.5,270.0,53.0,0.0,0.0,0.0,2000.0
2017,1,21,23,何魂,0.0,0.0,4.3,250.0,57.0,0.0,0.0,0.0,2000.0
2017,1,22,0,何魂,0.0,0.0,3.1,290.0,62.0,0.0,0.0,3.0,2000.0
2017,1,22,1,何魂,0.0,0.0,7.8,270.0,63.0,0.0,0.0,0.0,2000.0
2017,1,22,2,何魂,0.0,0.0,2.5,290.0,69.0,0.0,0.0,0.0,2000.0
2017,1,22,3,何魂,0.0,0.0,4.4,290.0,69.0,0.0,0.0,6.0,2000.0
2017,1,22,4,何魂,0.0,0.0,5.1,290.0,67.0,0.0,0.0,7.0,2000.0
2017,1,22,5,何魂,0.0,0.0,6.2,270.0,62.0,0.0,0.0,3.0,1783.0
2017,1,22,6,何魂,0.0,0.0,8.8,290.0,48.0,0.0,0.0,2.0,1832.0
2017,1,22,7,何魂,0.0,0.0,4.0,290.0,52.0,0.0,0.0,7.0,1847.0
2017,1,22,8,何魂,0.05,0.0,6.4,270.0,45.0,0.0,0.02,6.0,2000.0
2017,1,22,9,何魂,4.11,0.0,5.3,290.0,46.0,1.0,0.5,0.0,1955.0
2017,1,22,10,何魂,15.07,0.0,3.9,290.0,44.0,1.0,0.96,2.0,1953.0
2017,1,22,11,何魂,22.88,0.0,2.1,320.0,40.0,1.0,1.58,2.0,1985.0
2017,1,22,12,何魂,29.08,0.0,3.0,360.0,34.0,1.0,1.95,1.0,1996.0
2017,1,22,13,何魂,32.02,0.0,4.2,360.0,33.0,1.0,2.06,0.0,2000.0
2017,1,22,14,何魂,30.43,0.0,3.4,340.0,30.0,1.0,1.99,0.0,2000.0
2017,1,22,15,何魂,25.95,0.0,4.0,290.0,26.0,1.0,1.7,0.0,1994.0
2017,1,22,16,何魂,16.1,0.0,3.2,360.0,27.0,1.0,1.14,0.0,2000.0
2017,1,22,17,何魂,6.69,0.0,2.9,360.0,29.0,1.0,0.55,0.0,2000.0
2017,1,22,18,何魂,0.53,0.0,2.8,320.0,32.0,0.4,0.06,0.0,2000.0
2017,1,22,19,何魂,0.0,0.0,0.9,340.0,33.0,0.0,0.0,0.0,2000.0
2017,1,22,20,何魂,0.0,0.0,3.8,290.0,37.0,0.0,0.0,0.0,2000.0
2017,1,22,21,何魂,0.0,0.0,4.2,290.0,39.0,0.0,0.0,0.0,2000.0
2017,1,22,22,何魂,0.0,0.0,4.1,290.0,42.0,0.0,0.0,0.0,2000.0
2017,1,22,23,何魂,0.0,0.0,4.8,290.0,44.0,0.0,0.0,0.0,2000.0
2017,1,23,0,何魂,0.0,0.0,1.9,320.0,46.0,0.0,0.0,0.0,2000.0
2017,1,23,1,何魂,0.0,0.0,3.8,270.0,46.0,0.0,0.0,0.0,2000.0
2017,1,23,2,何魂,0.0,0.0,4.7,290.0,46.0,0.0,0.0,0.0,2000.0
2017,1,23,3,何魂,0.0,0.0,4.3,320.0,41.0,0.0,0.0,0.0,2000.0
2017,1,23,4,何魂,0.0,0.0,4.0,290.0,42.0,0.0,0.0,0.0,2000.0
2017,1,23,5,何魂,0.0,0.0,4.6,290.0,43.0,0.0,0.0,0.0,2000.0
2017,1,23,6,何魂,0.0,0.0,4.7,270.0,45.0,0.0,0.0,0.0,2000.0
2017,1,23,7,何魂,0.0,0.0,2.3,140.0,47.0,0.0,0.0,0.0,2000.0
2017,1,23,8,何魂,0.14,0.0,2.3,20.0,49.0,0.3,0.04,0.0,2000.0
2017,1,23,9,何魂,4.68,0.0,2.5,290.0,43.0,1.0,0.52,0.0,1937.0
2017,1,23,10,何魂,16.74,0.0,2.4,140.0,38.0,1.0,1.11,0.0,1838.0
2017,1,23,11,何魂,25.37,0.0,3.1,140.0,36.0,1.0,1.69,0.0,1777.0
2017,1,23,12,何魂,30.23,0.0,3.3,270.0,34.0,1.0,2.03,0.0,1896.0
2017,1,23,13,何魂,31.89,0.0,2.7,360.0,29.0,1.0,2.12,0.0,1991.0
2017,1,23,14,何魂,30.7,0.0,4.0,290.0,28.0,1.0,2.05,0.0,2000.0
2017,1,23,15,何魂,26.35,0.0,3.8,290.0,25.0,1.0,1.74,0.0,1964.0
2017,1,23,16,何魂,18.89,0.0,4.3,320.0,22.0,1.0,1.21,0.0,1985.0
