지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),시정(10m),지면온도(°C)
288,밀양,2021-09-25 13:00,24.8,,1.3,140,70,.3,,,,2000,32.9
288,밀양,2021-09-25 14:00,25.7,,1.8,90,58,.5,,,,2000,31.4
288,밀양,2021-09-25 15:00,25.2,,1.6,70,61,.1,,,,2000,29.4
288,밀양,2021-09-25 16:00,24.7,,1.6,70,60,0,,,,2000,27.1
288,밀양,2021-09-25 17:00,24.1,,1.1,50,59,0,,,,2000,24.3
288,밀양,2021-09-25 18:00,23.3,,.8,50,63,0,,,,2000,22.5
288,밀양,2021-09-25 19:00,22.6,,1.1,20,66,0,,,10,2000,21
288,밀양,2021-09-25 20:00,22.3,,.7,50,69,,,,10,2000,20.2
288,밀양,2021-09-25 21:00,21.8,,.8,20,69,,,,5,2000,19.2
288,밀양,2021-09-25 22:00,19.5,,.3,0,82,,,,8,2000,18.4
288,밀양,2021-09-25 23:00,19.3,,.1,0,83,,,,9,2000,18.2
288,밀양,2021-09-26 00:00,18.7,,.9,270,85,,,,8,2000,17.2
288,밀양,2021-09-26 01:00,20.1,,.3,0,80,,,,9,2000,18.2
288,밀양,2021-09-26 02:00,19.6,,0,0,83,,,,9,788,18.8
288,밀양,2021-09-26 03:00,19.2,,.2,0,88,,,,9,2000,18.8
288,밀양,2021-09-26 04:00,19.6,,.1,0,85,,,,10,2000,18.9
288,밀양,2021-09-26 05:00,19.3,,0,0,85,,,,5,1900,18
288,밀양,2021-09-26 06:00,18.8,,.1,0,87,,,,8,1877,17.7
288,밀양,2021-09-26 07:00,20.6,,.6,20,76,0,,,9,1975,19.2
288,밀양,2021-09-26 08:00,21.6,,1.1,360,69,0,,,9,2000,21.2
288,밀양,2021-09-26 09:00,22.7,,1.7,20,62,.2,,,9,2000,25.2
288,밀양,2021-09-26 10:00,23.4,,1.5,20,58,.3,,,10,2000,29.3
288,밀양,2021-09-26 11:00,24.1,,1.5,360,54,.4,,,8,2000,30.8
288,밀양,2021-09-26 12:00,24.4,,2.8,20,52,.7,,,8,2000,33.9
288,밀양,2021-09-26 13:00,24.4,,2.3,20,53,0,,,10,2000,33
288,밀양,2021-09-26 14:00,24.1,,2.4,20,52,0,,,9,2000,30.5
288,밀양,2021-09-26 15:00,24.6,,1.3,70,48,.1,,,10,2000,30.8
288,밀양,2021-09-26 16:00,23.9,,2.3,20,52,.1,,,10,2000,27.8
288,밀양,2021-09-26 17:00,23.1,,2.4,20,54,0,,,10,2000,24.9
288,밀양,2021-09-26 18:00,22.4,,1.6,20,59,0,,,10,2000,22.5
288,밀양,2021-09-26 19:00,21.9,,2.1,20,60,0,,,10,2000,21.2
288,밀양,2021-09-26 20:00,21.2,,1.7,20,60,,,,8,2000,19.2
288,밀양,2021-09-26 21:00,20.6,,1.6,20,61,,,,6,2000,18.1
288,밀양,2021-09-26 22:00,20,,.7,50,64,,,,8,2000,17.6
288,밀양,2021-09-26 23:00,20,,.9,20,65,,,,10,2000,18.2
288,밀양,2021-09-27 00:00,19.7,,.8,50,67,,,,0,2000,18.2
288,밀양,2021-09-27 01:00,19.7,,.3,0,69,,,,10,2000,18.1
288,밀양,2021-09-27 02:00,19.4,,.2,0,72,,,,10,2000,18
288,밀양,2021-09-27 03:00,19.4,,.1,0,71,,,,9,2000,17.3
288,밀양,2021-09-27 04:00,19.4,,.4,0,72,,,,8,2000,17.9
288,밀양,2021-09-27 05:00,19.7,,.3,0,72,,,,7,2000,18.1
288,밀양,2021-09-27 06:00,19.9,,.6,20,71,,,,0,2000,18.2
288,밀양,2021-09-27 07:00,20.1,,1.2,50,69,0,,,7,2000,18.7
288,밀양,2021-09-27 08:00,20.4,,1.7,50,68,0,,,4,2000,19.7
288,밀양,2021-09-27 09:00,20.8,,1.3,50,68,0,,,9,2000,21.4
288,밀양,2021-09-27 10:00,21,,2.3,360,68,0,,,9,2000,22.5
288,밀양,2021-09-27 11:00,21.2,,2.4,50,69,0,,,9,2000,23.3
288,밀양,2021-09-27 12:00,23.2,,.6,70,63,.1,,,9,2000,28.7
288,밀양,2021-09-27 13:00,23.3,,2.1,50,63,.7,,,9,2000,31.4
288,밀양,2021-09-27 14:00,24.7,,1.7,50,58,.9,,,8,2000,37.1
288,밀양,2021-09-27 15:00,25.4,,1.7,50,54,1,,,8,2000,38.1
288,밀양,2021-09-27 16:00,24.8,,1.3,20,54,.7,,,9,2000,32.4
288,밀양,2021-09-27 17:00,24.8,,2.4,50,56,.9,,,9,2000,29.1
288,밀양,2021-09-27 18:00,23.1,,1.3,50,62,.1,,,8,2000,25
288,밀양,2021-09-27 19:00,22.1,,.9,70,66,0,,,8,2000,22.7
288,밀양,2021-09-27 20:00,21.8,,1.2,70,66,,,,9,2000,21.9
288,밀양,2021-09-27 21:00,21.4,,.6,70,67,,,,8,2000,21.1
288,밀양,2021-09-27 22:00,21,,1.1,70,68,,,,9,1945,20.7
288,밀양,2021-09-27 23:00,20.8,,.7,70,68,,,,9,2000,20.4
288,밀양,2021-09-28 00:00,20,,.1,0,75,,,,0,2000,20.1
288,밀양,2021-09-28 01:00,19.3,0,.2,0,81,,,,5,2000,19.9
288,밀양,2021-09-28 02:00,19.1,,.4,0,83,,,,8,2000,19.9
288,밀양,2021-09-28 03:00,19.1,,.2,0,83,,,,0,2000,19.8
288,밀양,2021-09-28 04:00,19.3,,.6,270,80,,,,6,2000,19.6
288,밀양,2021-09-28 05:00,19.1,,.4,0,83,,,,0,2000,19.6
288,밀양,2021-09-28 06:00,19.2,,.6,270,78,,,,0,2000,19.5
288,밀양,2021-09-28 07:00,19.2,,.7,340,80,0,,,4,2000,19.6
288,밀양,2021-09-28 08:00,19.8,,.6,290,80,0,,,6,2000,20.3
288,밀양,2021-09-28 09:00,21.6,,.4,0,69,0,,,8,2000,23.4
288,밀양,2021-09-28 10:00,22.1,,.6,250,68,0,,,10,1943,25.4
288,밀양,2021-09-28 11:00,24.7,,1.1,140,62,.5,,,9,2000,32.8
288,밀양,2021-09-28 12:00,24.9,,.7,200,62,.2,,,8,2000,32.9
288,밀양,2021-09-28 13:00,26,,1.4,270,58,.9,,,9,1930,38.3
288,밀양,2021-09-28 14:00,27,,1.6,200,56,.7,,,9,2000,39.3
288,밀양,2021-09-28 15:00,26.3,,1.1,180,59,.3,,,9,2000,34.9
288,밀양,2021-09-28 16:00,26.2,,1.2,200,60,.1,,,9,2000,33.1
288,밀양,2021-09-28 17:00,25.5,,.6,200,63,.3,,,10,2000,29.1
288,밀양,2021-09-28 18:00,24.9,,.7,180,66,0,,,8,1937,26.5
288,밀양,2021-09-28 19:00,24,,.5,160,73,0,,,10,1699,25
288,밀양,2021-09-28 20:00,24.1,,1.1,140,73,,,,3,1884,24.2
288,밀양,2021-09-28 21:00,23.6,,.6,70,73,,,,10,1975,23.6
288,밀양,2021-09-28 22:00,23.2,,.6,50,73,,,,10,2000,23.2
288,밀양,2021-09-28 23:00,22.8,,.5,50,74,,,,10,2000,22.8
288,밀양,2021-09-29 00:00,22.5,,.7,50,76,,,,10,1665,22.5
288,밀양,2021-09-29 01:00,22.3,,.4,0,78,,,,10,1821,22.3
288,밀양,2021-09-29 02:00,21.8,,.5,360,86,,,,10,869,22.1
288,밀양,2021-09-29 03:00,21.7,,.7,50,82,,,,10,1471,21.8
288,밀양,2021-09-29 04:00,21.3,0,.6,70,86,,,,10,875,21.5
288,밀양,2021-09-29 05:00,21.2,,.5,230,88,,,,10,699,21.5
288,밀양,2021-09-29 06:00,21.2,,.4,0,89,,,,9,713,21.5
288,밀양,2021-09-29 07:00,21.4,,.5,290,89,0,,,10,651,21.7
288,밀양,2021-09-29 08:00,21.4,0,.3,0,89,0,,,8,326,21.9
288,밀양,2021-09-29 09:00,21.7,.1,.5,360,89,0,,,10,432,22.8
288,밀양,2021-09-29 10:00,21.8,.7,.4,0,91,0,,,10,383,23.5
288,밀양,2021-09-29 11:00,23.3,,.5,160,84,0,,,9,639,26
288,밀양,2021-09-29 12:00,24.5,0,.4,0,80,0,,,10,751,27.6
288,밀양,2021-09-29 13:00,24.8,0,.5,160,81,0,,,10,730,26.6
288,밀양,2021-09-29 14:00,26.2,.3,.4,0,82,.1,,,9,780,31
288,밀양,2021-09-29 15:00,26.1,0,.5,320,82,.1,,,9,1023,28.7
288,밀양,2021-09-29 16:00,25.5,0,1.4,290,84,0,,,10,890,26.5
288,밀양,2021-09-29 17:00,24.5,.8,.4,0,91,0,,,8,338,25
288,밀양,2021-09-29 18:00,24.3,3.2,.8,20,93,0,,,10,297,24
288,밀양,2021-09-29 19:00,22.5,8.7,3.3,320,93,0,,,10,122,22.5
288,밀양,2021-09-29 20:00,23,4.1,.7,160,93,,,,10,1380,22.6
288,밀양,2021-09-29 21:00,22.9,.8,1.4,140,93,,,,10,919,22.5
288,밀양,2021-09-29 22:00,22.7,.1,.2,0,93,,,,10,1604,22.5
288,밀양,2021-09-29 23:00,22.5,.3,.5,290,95,,,,10,122,22.5
288,밀양,2021-09-30 00:00,22.5,,.4,0,95,,,,1,441,22.4
288,밀양,2021-09-30 01:00,22.3,0,.5,290,95,,,,7,691,22.4
288,밀양,2021-09-30 02:00,21.9,3.2,.8,320,95,,,,10,1334,22
288,밀양,2021-09-30 03:00,21.7,1.5,.4,0,94,,,,10,1109,21.8
288,밀양,2021-09-30 04:00,21.4,1.5,.5,360,95,,,,9,1221,21.6
288,밀양,2021-09-30 05:00,21.3,.5,.3,0,95,,,,10,1077,21.4
288,밀양,2021-09-30 06:00,21.2,.2,.1,0,96,,,,10,969,21.2
288,밀양,2021-09-30 07:00,21.2,.3,.4,0,96,0,,,10,1046,21.2
288,밀양,2021-09-30 08:00,21.6,0,1.4,360,89,0,,,9,2000,21.7
288,밀양,2021-09-30 09:00,21.8,,1.2,20,82,0,,,9,2000,22.3
288,밀양,2021-09-30 10:00,22.3,,1.1,320,76,0,,,8,2000,24.4
288,밀양,2021-09-30 11:00,23.1,,1.4,360,74,0,,,8,2000,25.2
288,밀양,2021-09-30 12:00,25.6,,1.2,20,62,.5,,,7,2000,34.4
288,밀양,2021-09-30 13:00,26.8,,1.5,20,55,1,,,4,2000,35.5
288,밀양,2021-09-30 14:00,26.5,,1.2,360,53,.8,,,3,2000,31.9
288,밀양,2021-09-30 15:00,27.5,,1.7,360,46,1,,,1,2000,33.1
288,밀양,2021-09-30 16:00,27,,1.4,20,50,1,,,0,2000,30.1
288,밀양,2021-09-30 17:00,26.2,,1.6,20,50,1,,,0,2000,25.2
288,밀양,2021-09-30 18:00,24.6,,1.5,20,57,.8,,,0,2000,22.4
288,밀양,2021-09-30 19:00,23.5,,1.6,20,64,0,,,0,2000,20.6
288,밀양,2021-09-30 20:00,22.3,,.6,20,69,,,,0,2000,19.8
288,밀양,2021-09-30 21:00,19.3,,.3,0,85,,,,0,1607,18.7
288,밀양,2021-09-30 22:00,18.4,,.1,0,89,,,,0,1176,17.7
288,밀양,2021-09-30 23:00,17.6,,.2,0,92,,,,0,730,17.2
288,밀양,2021-10-01 00:00,17.4,,.4,0,93,,,,0,847,16.5
288,밀양,2021-10-01 01:00,16.5,,.2,0,93,,,,0,693,16.1
288,밀양,2021-10-01 02:00,16.7,,.6,20,92,,,,1,864,15.8
288,밀양,2021-10-01 03:00,15.5,,0,0,95,,,,0,603,15.4
288,밀양,2021-10-01 04:00,16.5,,.8,70,96,,,,6,274,16.9
288,밀양,2021-10-01 05:00,16.7,,.5,20,95,,,,7,647,17.5
288,밀양,2021-10-01 06:00,16.6,,.7,70,94,,,,7,632,17.6
288,밀양,2021-10-01 07:00,16.1,,.7,320,96,0,,,2,27,18
288,밀양,2021-10-01 08:00,16.2,,.4,0,97,0,,,8,66,18.8
288,밀양,2021-10-01 09:00,19.5,,.8,160,81,.7,,,,1237,22.7
288,밀양,2021-10-01 10:00,21.3,,.6,250,75,1,,,0,1784,28.1
288,밀양,2021-10-01 11:00,24.4,,1,250,66,1,,,0,2000,31.9
288,밀양,2021-10-01 12:00,26.7,,1.1,270,55,1,,,0,2000,34.5
288,밀양,2021-10-01 13:00,27.7,,1,50,51,1,,,0,2000,35.7
288,밀양,2021-10-01 14:00,28.5,,1.1,70,46,1,,,0,2000,34.9
288,밀양,2021-10-01 15:00,28.6,,1,70,45,1,,,0,2000,34.6
288,밀양,2021-10-01 16:00,28.7,,.8,140,39,1,,,0,2000,31.6
288,밀양,2021-10-01 17:00,27.3,,.6,180,53,1,,,0,2000,27
288,밀양,2021-10-01 18:00,24.7,,.8,160,66,.8,,,0,2000,23.7
288,밀양,2021-10-01 19:00,23.5,,.5,180,72,0,,,0,1449,21.7
288,밀양,2021-10-01 20:00,21.2,,.2,0,85,,,,0,1193,20.7
288,밀양,2021-10-01 21:00,20.3,,.5,340,88,,,,0,1221,19.9
288,밀양,2021-10-01 22:00,20.2,,.1,0,88,,,,0,1207,19.2
288,밀양,2021-10-01 23:00,19.3,,.3,0,92,,,,2,820,18.7
288,밀양,2021-10-02 00:00,18.9,,0,0,93,,,,0,599,18.3
288,밀양,2021-10-02 01:00,18.5,,0,0,92,,,,0,996,17.8
288,밀양,2021-10-02 02:00,18.7,,1.1,110,91,,,,0,1112,17.6
288,밀양,2021-10-02 03:00,18.3,,.4,0,93,,,,0,848,17.3
288,밀양,2021-10-02 04:00,17.8,,.9,360,94,,,,0,696,16.8
288,밀양,2021-10-02 05:00,17.7,,.3,0,94,,,,1,596,17.2
288,밀양,2021-10-02 06:00,18,,.7,20,94,,,,7,202,18.3
288,밀양,2021-10-02 07:00,17.9,,.8,70,94,0,,,0,345,18.7
288,밀양,2021-10-02 08:00,18.3,,.6,140,91,0,,,0,525,20.1
288,밀양,2021-10-02 09:00,18.9,,.9,320,90,0,,,1,669,21.3
288,밀양,2021-10-02 10:00,21,,.6,180,80,.5,,,2,822,27.4
288,밀양,2021-10-02 11:00,24,,.7,140,64,1,,,0,1158,31.8
288,밀양,2021-10-02 12:00,26.6,,.3,0,52,1,,,0,1822,35.3
288,밀양,2021-10-02 13:00,27.6,,1.2,320,48,1,,,0,1819,37.7
288,밀양,2021-10-02 14:00,28.4,,1.4,360,44,1,,,0,2000,38.5
288,밀양,2021-10-02 15:00,28.8,,1,180,42,1,,,0,1987,36.9
288,밀양,2021-10-02 16:00,28.9,,.7,110,41,1,,,0,2000,33.5
288,밀양,2021-10-02 17:00,26.9,,1.2,200,54,1,,,0,2000,28.3
288,밀양,2021-10-02 18:00,23.8,,.9,270,66,.7,,,0,1871,24.5
288,밀양,2021-10-02 19:00,22.3,,.7,340,72,0,,,0,1440,21.9
288,밀양,2021-10-02 20:00,21.7,,.8,360,72,,,,0,1571,20.5
288,밀양,2021-10-02 21:00,20.7,,1.2,50,77,,,,0,1299,19.5
288,밀양,2021-10-02 22:00,19,,.4,0,87,,,,0,770,18.7
288,밀양,2021-10-02 23:00,18.4,,.1,0,90,,,,0,630,18.1
288,밀양,2021-10-03 00:00,18,,.3,0,89,,,,0,742,17.5
288,밀양,2021-10-03 01:00,17.4,,0,0,92,,,,0,504,17.2
288,밀양,2021-10-03 02:00,16.8,,.2,0,93,,,,0,393,16.7
288,밀양,2021-10-03 03:00,16.8,,.2,0,94,,,,0,421,16.3
288,밀양,2021-10-03 04:00,16.9,,.7,360,91,,,,8,647,16
288,밀양,2021-10-03 05:00,16,,.2,0,95,,,,8,372,15.4
288,밀양,2021-10-03 06:00,15.8,,.6,360,94,,,,8,423,15.3
288,밀양,2021-10-03 07:00,15.4,,.4,0,96,0,,,0,37,15.6
288,밀양,2021-10-03 08:00,16.5,,1.1,50,94,.7,,,,487,18
288,밀양,2021-10-03 09:00,19.2,,.5,70,82,1,,,,1220,21.9
288,밀양,2021-10-03 10:00,22.1,,.2,0,71,1,,,,1635,28.4
288,밀양,2021-10-03 11:00,25,,.5,140,60,1,,,0,1750,32.9
288,밀양,2021-10-03 12:00,27.5,,.7,200,48,1,,,0,1809,36.4
288,밀양,2021-10-03 13:00,29.2,,2.1,140,42,1,,,0,2000,38.5
288,밀양,2021-10-03 14:00,29.8,,1.9,160,39,1,,,0,2000,38.9
288,밀양,2021-10-03 15:00,29,,1.6,230,48,1,,,0,1803,37.4
288,밀양,2021-10-03 16:00,29.3,,1.5,180,46,1,,,7,1869,32.7
288,밀양,2021-10-03 17:00,28.9,,1.3,180,46,1,,,7,2000,29.3
288,밀양,2021-10-03 18:00,25.2,,.5,250,56,.7,,,4,1962,24.9
288,밀양,2021-10-03 19:00,21.6,,.7,270,74,0,,,0,1325,21.8
288,밀양,2021-10-03 20:00,20.1,,.6,270,80,,,,1,837,19.9
288,밀양,2021-10-03 21:00,19.1,,.1,0,85,,,,0,818,18.7
288,밀양,2021-10-03 22:00,18.3,,.4,0,88,,,,0,692,17.7
288,밀양,2021-10-03 23:00,17.6,,0,0,90,,,,0,686,16.7
288,밀양,2021-10-04 00:00,16.9,,.5,340,93,,,,0,507,16.2
288,밀양,2021-10-04 01:00,16.2,,.2,0,94,,,,0,408,15.6
288,밀양,2021-10-04 02:00,15.9,,.4,0,94,,,,0,358,15.4
288,밀양,2021-10-04 03:00,16.2,,0,0,94,,,,3,409,15.8
288,밀양,2021-10-04 04:00,16.5,,.1,0,94,,,,5,524,15.6
288,밀양,2021-10-04 05:00,16,,.4,0,94,,,,6,394,15.5
288,밀양,2021-10-04 06:00,15.9,,.3,0,95,,,,6,337,15.5
288,밀양,2021-10-04 07:00,16.4,,.1,0,94,0,,,6,383,16.5
288,밀양,2021-10-04 08:00,18.2,,.1,0,91,0,,,5,572,19.3
288,밀양,2021-10-04 09:00,21.4,,.4,0,82,.9,,,7,887,24.3
288,밀양,2021-10-04 10:00,25.5,,.8,140,68,1,,,6,1407,29.1
288,밀양,2021-10-04 11:00,27.1,,1.8,180,66,.5,,,7,2123,29.5
288,밀양,2021-10-04 12:00,27.8,,2.2,180,63,.4,,,8,1975,30.6
288,밀양,2021-10-04 13:00,29.1,,2,180,57,.6,,,6,1987,34.9
288,밀양,2021-10-04 14:00,29.3,,2,180,55,.6,,,5,2000,35.4
288,밀양,2021-10-04 15:00,29.5,,1.9,180,53,.7,,,0,1987,35.4
288,밀양,2021-10-04 16:00,28.3,,2.7,180,56,.8,,,7,2000,31.9
288,밀양,2021-10-04 17:00,27.2,,2.3,180,61,.6,,,7,1805,28.2
288,밀양,2021-10-04 18:00,26.2,,2.6,180,66,0,,,8,1879,25.3
288,밀양,2021-10-04 19:00,25.6,,1.9,180,71,0,,,9,1912,23.8
288,밀양,2021-10-04 20:00,24.5,,.1,0,76,,,,8,1786,22.5
288,밀양,2021-10-04 21:00,21.9,,.3,0,88,,,,2,952,21.1
288,밀양,2021-10-04 22:00,21.4,,.4,0,91,,,,4,790,20.4
288,밀양,2021-10-04 23:00,21,,.6,270,92,,,,8,685,20
288,밀양,2021-10-05 00:00,20.9,,.1,0,93,,,,4,683,19.4
288,밀양,2021-10-05 01:00,20.6,,.4,0,94,,,,2,500,18.9
288,밀양,2021-10-05 02:00,19.5,,.3,0,95,,,,3,367,18
288,밀양,2021-10-05 03:00,19.4,,0,0,96,,,,6,237,17.9
288,밀양,2021-10-05 04:00,18.8,,.1,0,96,,,,8,256,17.5
288,밀양,2021-10-05 05:00,19.7,,.2,0,96,,,,0,11,19.4
288,밀양,2021-10-05 06:00,19.8,,.1,0,97,,,,0,5,19.9
288,밀양,2021-10-05 07:00,19.6,,.3,0,97,0,,,0,33,20.2
288,밀양,2021-10-05 08:00,20,,.3,0,97,0,,,0,24,21.4
288,밀양,2021-10-05 09:00,20.3,,.3,0,97,0,,,1,227,23.7
288,밀양,2021-10-05 10:00,24.7,,.5,140,85,.7,,,0,1002,30.1
288,밀양,2021-10-05 11:00,27.4,,.9,230,62,1,,,2,1863,34.4
288,밀양,2021-10-05 12:00,28.4,,1.2,250,54,1,,,3,1950,38.1
288,밀양,2021-10-05 13:00,29.2,,2.5,270,46,1,,,0,2000,40.4
288,밀양,2021-10-05 14:00,29.3,,2,270,47,1,,,0,2000,39.8
288,밀양,2021-10-05 15:00,30,,2.4,250,44,1,,,2,2000,39.4
288,밀양,2021-10-05 16:00,30,,1.1,270,45,1,,,0,2000,35.1
288,밀양,2021-10-05 17:00,29,,.9,230,51,1,,,4,2000,30.1
288,밀양,2021-10-05 18:00,25.6,,.4,0,68,.8,,,2,2000,26.4
288,밀양,2021-10-05 19:00,23.5,,.3,0,77,0,,,3,1926,23.9
288,밀양,2021-10-05 20:00,22.6,,.5,180,82,,,,3,1772,22.4
288,밀양,2021-10-05 21:00,21.5,,.5,320,86,,,,0,1328,21.5
288,밀양,2021-10-05 22:00,21.4,,.6,360,84,,,,1,1558,20.9
288,밀양,2021-10-05 23:00,20.7,,.4,0,87,,,,0,1139,20
288,밀양,2021-10-06 00:00,20.8,,1,50,86,,,,0,1291,19.7
288,밀양,2021-10-06 01:00,20.1,,.4,0,89,,,,6,959,19.3
288,밀양,2021-10-06 02:00,20,,0,0,91,,,,9,942,20.2
288,밀양,2021-10-06 03:00,21,,.5,20,85,,,,10,914,20.6
288,밀양,2021-10-06 04:00,20.5,,.7,20,87,,,,9,790,19.9
288,밀양,2021-10-06 05:00,20,,.3,0,91,,,,10,645,19.9
288,밀양,2021-10-06 06:00,20,,.6,250,91,,,,9,652,19.7
288,밀양,2021-10-06 07:00,20.4,,.2,0,90,0,,,8,478,20
288,밀양,2021-10-06 08:00,21.6,,.2,0,82,.4,,,3,649,21.6
288,밀양,2021-10-06 09:00,23.4,,.6,200,74,1,,,3,1036,25.9
288,밀양,2021-10-06 10:00,24.7,,1,250,69,1,,,3,1260,30.8
288,밀양,2021-10-06 11:00,25.4,,.9,270,64,.7,,,7,1373,31.5
288,밀양,2021-10-06 12:00,26.7,,.9,320,58,.6,,,8,1837,35
288,밀양,2021-10-06 13:00,28.2,,2,50,46,.7,,,10,2000,40.5
288,밀양,2021-10-06 14:00,27.9,,2,20,52,1,,,8,2000,41.4
288,밀양,2021-10-06 15:00,27.3,,3.2,50,57,1,,,5,2000,38.2
288,밀양,2021-10-06 16:00,26.2,,2.9,50,59,1,,,5,2000,33.5
288,밀양,2021-10-06 17:00,24.9,,2.5,50,65,1,,,4,2000,27.4
288,밀양,2021-10-06 18:00,23.9,,1.3,50,71,.6,,,4,2000,23.9
288,밀양,2021-10-06 19:00,22.9,,1.2,340,75,0,,,7,2000,22.2
288,밀양,2021-10-06 20:00,22.6,,1.3,20,76,,,,7,2000,21.8
288,밀양,2021-10-06 21:00,21,,.2,0,85,,,,7,2000,20.3
288,밀양,2021-10-06 22:00,20.9,,.3,0,85,,,,7,2000,19.8
288,밀양,2021-10-06 23:00,20.9,,.2,0,86,,,,8,2000,20.4
288,밀양,2021-10-07 00:00,20.5,,.5,290,89,,,,8,2000,20.2
288,밀양,2021-10-07 01:00,19.7,,.1,0,91,,,,3,1987,18.3
288,밀양,2021-10-07 02:00,19.1,,.5,360,92,,,,6,1927,17.9
288,밀양,2021-10-07 03:00,19.6,,.3,0,92,,,,8,1938,19.6
288,밀양,2021-10-07 04:00,20,,.6,140,87,,,,9,2000,19.6
288,밀양,2021-10-07 05:00,19.9,,.3,0,86,,,,9,2000,19.7
288,밀양,2021-10-07 06:00,19.8,,.4,0,86,,,,9,2000,19.6
288,밀양,2021-10-07 07:00,19.4,,.9,20,88,0,,,1,2000,18.4
288,밀양,2021-10-07 08:00,20.1,,.8,50,87,.8,,,0,1633,20.6
288,밀양,2021-10-07 09:00,22.6,,.7,20,76,1,,,2,2000,26.9
288,밀양,2021-10-07 10:00,24,,.5,110,67,1,,,2,2000,33.5
288,밀양,2021-10-07 11:00,26.6,,1,160,55,1,,,1,2000,38.9
288,밀양,2021-10-07 12:00,27.2,,1.6,200,52,.9,,,4,1987,41.6
288,밀양,2021-10-07 13:00,27.6,,1.6,230,46,1,,,4,2000,44.8
288,밀양,2021-10-07 14:00,28.3,,1.7,270,43,1,,,7,2000,43.3
288,밀양,2021-10-07 15:00,27.2,,2.2,250,47,.6,,,6,2000,35.6
288,밀양,2021-10-07 16:00,27.4,,1.4,250,49,.9,,,0,1966,34.5
288,밀양,2021-10-07 17:00,27.3,,.7,180,50,1,,,1,2000,29
288,밀양,2021-10-07 18:00,24.7,,.7,230,64,.5,,,1,1818,24.9
288,밀양,2021-10-07 19:00,23.1,,.5,320,76,0,,,7,1138,22.9
288,밀양,2021-10-07 20:00,22.4,,.2,0,78,,,,7,1130,21.9
288,밀양,2021-10-07 21:00,21.6,,.7,320,83,,,,5,1056,21.7
288,밀양,2021-10-07 22:00,22.2,,.7,20,75,,,,8,1556,22
288,밀양,2021-10-07 23:00,21.7,,.8,360,78,,,,8,1605,20.9
288,밀양,2021-10-08 00:00,21.6,,.8,20,80,,,,8,1245,21.2
288,밀양,2021-10-08 01:00,21.6,,.8,50,78,,,,7,1487,21.1
288,밀양,2021-10-08 02:00,21.4,,.9,20,79,,,,8,1615,20.6
288,밀양,2021-10-08 03:00,21.3,,.2,0,84,,,,10,1036,20.8
288,밀양,2021-10-08 04:00,20.8,,.3,0,87,,,,9,834,20.7
288,밀양,2021-10-08 05:00,20.9,,.1,0,85,,,,9,1059,20.1
288,밀양,2021-10-08 06:00,20.8,,.4,0,85,,,,9,1036,19.8
288,밀양,2021-10-08 07:00,20.3,,0,0,88,0,,,10,677,19.9
288,밀양,2021-10-08 08:00,21.1,,.4,0,87,0,,,10,634,21.5
288,밀양,2021-10-08 09:00,22.3,0,.5,250,81,.1,,,10,756,25.4
288,밀양,2021-10-08 10:00,24.8,0,.8,360,69,.6,,,10,1130,33.9
288,밀양,2021-10-08 11:00,25.1,,1.3,320,68,.3,,,9,1229,34.2
288,밀양,2021-10-08 12:00,26.2,,1.5,50,64,.2,,,9,1401,37.7
288,밀양,2021-10-08 13:00,24.8,,2.2,70,68,.1,,,10,1408,29.6
288,밀양,2021-10-08 14:00,22.5,0,1.5,110,82,0,,,9,567,25
288,밀양,2021-10-08 15:00,21.6,3.2,1,270,93,0,,,9,302,24.1
288,밀양,2021-10-08 16:00,22.5,,.3,0,87,0,,,10,864,24.4
288,밀양,2021-10-08 17:00,22.5,,.5,340,84,0,,,10,1854,23.4
288,밀양,2021-10-08 18:00,22,,.6,290,89,0,,,10,1116,22.3
288,밀양,2021-10-08 19:00,21.7,.1,1.1,340,87,,,,10,850,21.8
288,밀양,2021-10-08 20:00,21.5,,1.6,360,88,,,,10,762,21.3
288,밀양,2021-10-08 21:00,21.9,,.9,360,82,,,,8,1358,21.1
288,밀양,2021-10-08 22:00,21.3,,.8,180,88,,,,8,990,20.8
288,밀양,2021-10-08 23:00,21.2,,.1,0,87,,,,9,1252,20.9
288,밀양,2021-10-09 00:00,21.1,,.3,0,90,,,,8,1043,20.9
288,밀양,2021-10-09 01:00,20.8,,.4,0,91,,,,8,911,20.4
288,밀양,2021-10-09 02:00,20.4,,.6,320,93,,,,7,694,20.1
288,밀양,2021-10-09 03:00,20.4,,1,360,92,,,,8,770,19.9
288,밀양,2021-10-09 04:00,20,,.6,320,93,,,,6,757,19.5
288,밀양,2021-10-09 05:00,19.6,,0,0,94,,,,9,701,18.9
288,밀양,2021-10-09 06:00,19.2,,.6,270,94,,,,8,570,18.6
288,밀양,2021-10-09 07:00,19.2,,.4,0,94,0,,,7,571,18.8
288,밀양,2021-10-09 08:00,21,,.1,0,88,.6,,,7,1027,21.6
288,밀양,2021-10-09 09:00,23.1,,.8,270,76,1,,,3,1975,26
288,밀양,2021-10-09 10:00,25,,.9,360,68,1,,,3,1963,30.4
288,밀양,2021-10-09 11:00,26.8,,1.1,200,61,1,,,6,2000,33.1
288,밀양,2021-10-09 12:00,27.2,,.9,200,58,.9,,,7,1954,34
